student_name,topic,Note,prompt_id,line_id,n_ones,Order,AssignmentN,Code,Timing,submission_n,submission_id
30,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,2,2,2,1,4,Agreement,Late,2,30_4_2
30,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,3,1,1,4,Instruct,Late,1,30_4_1
30,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,3,1,2,4,Specification,Late,1,30_4_1
30,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,4,1,1,4,Context,Late,1,30_4_1
30,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,5,1,1,4,Context,Late,1,30_4_1
30,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,6,1,1,4,Specification,Late,1,30_4_1
30,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,6,1,2,4,Context,Late,1,30_4_1
30,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,7,1,1,4,Specification,Late,1,30_4_1
30,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,8,1,1,4,Specification,Late,1,30_4_1
30,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,9,1,1,4,Instruct,Late,1,30_4_1
31,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,1,1,1,1,Positive emotion,Early,1,31_1_1
31,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,2,1,1,1,Specification,Early,1,31_1_1
31,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,3,1,1,1,Context,Early,1,31_1_1
31,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,3,1,2,1,Specification,Early,1,31_1_1
31,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,1,1,1,3,Positive emotion,Late,1,31_3_1
31,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,2,1,1,3,Instruct,Late,1,31_3_1
31,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,3,1,1,3,Specification,Late,1,31_3_1
31,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,4,1,1,3,Specification,Late,1,31_3_1
31,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,5,1,1,3,Context,Late,1,31_3_1
31,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,1,1,1,4,Positive emotion,Late,1,31_4_1
31,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,2,1,2,1,4,Specification,Late,2,31_4_2
31,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,2,1,1,4,Instruct,Late,1,31_4_1
31,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,2,1,2,4,Context,Late,1,31_4_1
31,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,3,1,1,4,Context,Late,1,31_4_1
31,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,4,1,1,4,Specification,Late,1,31_4_1
32,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,1,1,1,1,Positive emotion,Early,1,32_1_1
32,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,2,1,1,1,Instruct,Early,1,32_1_1
32,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,2,1,2,1,Context,Early,1,32_1_1
32,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,2,1,3,1,Specification,Early,1,32_1_1
32,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,3,1,1,1,Reasoning,Early,1,32_1_1
32,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,1,1,1,3,Instruct,Late,1,32_3_1
32,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,1,1,2,3,Specification,Late,1,32_3_1
32,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,1,1,3,3,Context,Late,1,32_3_1
32,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,2,1,1,3,Specification,Late,1,32_3_1
32,SNA25-TNA Assignment (PDF)-728072,typed from the screenshot,1,3,1,1,3,Specification,Late,1,32_3_1
32,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,1,1,1,4,Positive emotion,Late,1,32_4_1
32,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,2,1,1,4,Specification,Late,1,32_4_1
32,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,3,1,1,4,Context,Late,1,32_4_1
32,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,4,1,1,4,Specification,Late,1,32_4_1
32,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,5,1,1,4,Specification,Late,1,32_4_1
32,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,6,1,1,4,Specification,Late,1,32_4_1
32,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,7,1,1,4,Specification,Late,1,32_4_1
32,SNA25-Final project (Grades=30) Only PDF-716961,typed from the screenshot,1,8,1,1,4,Instruct,Late,1,32_4_1
33,SNA25-Plot and generate networks with AI-716920,,1,1,1,1,1,Instruct,Early,1,33_1_1
33,SNA25-Plot and generate networks with AI-716920,,1,1,1,2,1,Specification,Early,1,33_1_1
33,SNA25-Plot and generate networks with AI-716920,,1,2,1,1,1,Specification,Early,1,33_1_1
33,SNA25-Plot and generate networks with AI-716920,,1,3,1,1,1,Specification,Early,1,33_1_1
33,SNA25-Plot and generate networks with AI-716920,,1,4,1,1,1,Specification,Early,1,33_1_1
33,SNA25-Plot and generate networks with AI-716920,,1,5,1,1,1,Specification,Early,1,33_1_1
33,SNA25-Plot and generate networks with AI-716920,,1,5,1,2,1,Instruct,Early,1,33_1_1
33,SNA25-Centrality measurers-716932,,1,1,1,1,2,Instruct,Early,1,33_2_1
33,SNA25-Centrality measurers-716932,,2,1,2,1,2,Reasoning,Early,2,33_2_2
33,SNA25-Centrality measurers-716932,,1,2,1,1,2,Instruct,Early,1,33_2_1
33,SNA25-Centrality measurers-716932,,2,2,2,1,2,Positive emotion,Early,2,33_2_2
33,SNA25-Centrality measurers-716932,,1,2,1,2,2,Specification,Early,1,33_2_1
33,SNA25-Centrality measurers-716932,,2,2,2,2,2,Instruct,Early,2,33_2_2
33,SNA25-Centrality measurers-716932,,1,3,1,1,2,Instruct,Early,1,33_2_1
33,SNA25-Centrality measurers-716932,,1,3,1,2,2,Specification,Early,1,33_2_1
33,SNA25-Centrality measurers-716932,,1,4,1,1,2,Instruct,Early,1,33_2_1
33,SNA25-Centrality measurers-716932,,1,4,1,2,2,Specification,Early,1,33_2_1
33,SNA25-Centrality measurers-716932,,1,5,1,1,2,Instruct,Early,1,33_2_1
33,SNA25-Centrality measurers-716932,,1,6,1,1,2,Instruct,Early,1,33_2_1
33,SNA25-Centrality measurers-716932,,1,6,1,2,2,Reasoning,Early,1,33_2_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,1,1,1,3,Instruct,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,2,1,1,3,Instruct,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,2,1,2,3,Context,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,3,1,1,3,Instruct,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,4,1,1,3,Instruct,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,5,1,1,3,Refine,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,6,1,1,3,Instruct,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,7,1,1,3,Instruct,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,7,1,2,3,Context,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,8,1,1,3,Instruct,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,8,1,2,3,Context,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,9,1,1,3,Instruct,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,9,1,2,3,Specification,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,10,1,1,3,Context,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,11,1,1,3,Instruct,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,12,1,1,3,Instruct,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,Same as assignment instruction,1,13,1,1,3,Specification,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,14,1,1,3,Specification,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,Same as assignment instruction,1,15,1,1,3,Specification,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,Same as assignment instruction,1,16,1,1,3,Specification,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,Same as assignment instruction,1,17,1,1,3,Reasoning,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,Same as assignment instruction,1,18,1,1,3,Specification,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,19,1,1,3,Specification,Late,1,33_3_1
33,SNA25-TNA Assignment (PDF)-728072,"typed from the screenshot;
Not GPT, AI: aistudio",1,20,1,1,3,Instruct,Late,1,33_3_1
34,SNA25-Plot and generate networks with AI-716920,,1,6,,1,1,Instruct,Early,1,34_1_1
34,SNA25-Plot and generate networks with AI-716920,,1,6,,2,1,Reasoning,Early,1,34_1_1
35,SNA25-Plot and generate networks with AI-716920,,1,1,1,1,1,Instruct,Early,1,35_1_1
35,SNA25-Plot and generate networks with AI-716920,,2,1,2,1,1,Critique,Early,2,35_1_2
35,SNA25-Plot and generate networks with AI-716920,,3,1,3,1,1,Critique,Early,3,35_1_3
35,SNA25-Plot and generate networks with AI-716920,,4,1,4,1,1,Critique,Early,4,35_1_4
35,SNA25-Plot and generate networks with AI-716920,,4,1,4,2,1,Critique,Early,4,35_1_4
35,SNA25-Plot and generate networks with AI-716920,,1,2,1,1,1,Context,Early,1,35_1_1
35,SNA25-Plot and generate networks with AI-716920,,2,2,2,1,1,Critique,Early,2,35_1_2
35,SNA25-Plot and generate networks with AI-716920,,3,2,3,1,1,Critique,Early,3,35_1_3
35,SNA25-Plot and generate networks with AI-716920,,2,2,2,2,1,Instruct,Early,2,35_1_2
35,SNA25-Plot and generate networks with AI-716920,,3,2,3,2,1,Reasoning,Early,3,35_1_3
35,SNA25-Plot and generate networks with AI-716920,,1,3,1,1,1,Context,Early,1,35_1_1
35,SNA25-Plot and generate networks with AI-716920,,2,3,2,1,1,Refine,Early,2,35_1_2
35,SNA25-Plot and generate networks with AI-716920,,3,3,3,1,1,Instruct,Early,3,35_1_3
35,SNA25-Plot and generate networks with AI-716920,,1,3,1,2,1,Specification,Early,1,35_1_1
35,SNA25-Plot and generate networks with AI-716920,,2,3,2,2,1,Specification,Early,2,35_1_2
35,SNA25-Plot and generate networks with AI-716920,,1,4,1,1,1,Specification,Early,1,35_1_1
35,SNA25-Plot and generate networks with AI-716920,,2,4,2,1,1,Critique,Early,2,35_1_2
35,SNA25-Plot and generate networks with AI-716920,,2,4,2,2,1,Reasoning,Early,2,35_1_2
35,SNA25-Plot and generate networks with AI-716920,,1,5,1,1,1,Refine,Early,1,35_1_1
35,SNA25-Plot and generate networks with AI-716920,,2,5,2,1,1,Specification,Early,2,35_1_2
35,SNA25-Plot and generate networks with AI-716920,,1,6,1,1,1,Specification,Early,1,35_1_1
35,SNA25-Plot and generate networks with AI-716920,,2,6,2,1,1,Instruct,Early,2,35_1_2
35,SNA25-Plot and generate networks with AI-716920,,2,6,2,2,1,Reasoning,Early,2,35_1_2
35,SNA25-Plot and generate networks with AI-716920,,1,7,1,1,1,Instruct,Early,1,35_1_1
35,SNA25-Plot and generate networks with AI-716920,,1,7,1,2,1,Reasoning,Early,1,35_1_1
35,SNA25-Plot and generate networks with AI-716920,,1,8,1,1,1,Instruct,Early,1,35_1_1
35,SNA25-Plot and generate networks with AI-716920,,1,9,1,1,1,Refine,Early,1,35_1_1
35,SNA25-Plot and generate networks with AI-716920,,1,10,1,1,1,Instruct,Early,1,35_1_1
35,SNA25-Plot and generate networks with AI-716920,,1,10,1,2,1,Specification,Early,1,35_1_1
35,SNA25-Plot and generate networks with AI-716920,,1,11,1,1,1,Refine,Early,1,35_1_1
35,SNA25-Centrality measurers-716932,,1,1,1,1,2,Instruct,Early,1,35_2_1
35,SNA25-Centrality measurers-716932,resubmission,2,1,2,1,2,Instruct,Early,2,35_2_2
35,SNA25-Centrality measurers-716932,resubmission,3,1,3,1,2,Agreement,Early,3,35_2_3
35,SNA25-Centrality measurers-716932,resubmission,4,1,4,1,2,Critique,Early,4,35_2_4
35,SNA25-Centrality measurers-716932,,1,1,1,2,2,Specification,Early,1,35_2_1
35,SNA25-Centrality measurers-716932,resubmission,2,1,2,2,2,Specification,Early,2,35_2_2
35,SNA25-Centrality measurers-716932,resubmission,3,1,3,2,2,Positive emotion,Early,3,35_2_3
35,SNA25-Centrality measurers-716932,,1,2,1,1,2,Context,Early,1,35_2_1
35,SNA25-Centrality measurers-716932,resubmission,2,2,2,1,2,Context,Early,2,35_2_2
35,SNA25-Centrality measurers-716932,resubmission,3,2,3,1,2,Refine,Early,3,35_2_3
35,SNA25-Centrality measurers-716932,resubmission,4,2,4,1,2,Critique,Early,4,35_2_4
35,SNA25-Centrality measurers-716932,,1,3,1,1,2,Specification,Early,1,35_2_1
35,SNA25-Centrality measurers-716932,resubmission,2,3,2,1,2,Specification,Early,2,35_2_2
35,SNA25-Centrality measurers-716932,resubmission,3,3,3,1,2,Refine,Early,3,35_2_3
35,SNA25-Centrality measurers-716932,resubmission,4,3,4,1,2,Refine,Early,4,35_2_4
35,SNA25-Centrality measurers-716932,resubmission,4,3,4,2,2,Reasoning,Early,4,35_2_4
35,SNA25-Centrality measurers-716932,,1,4,1,1,2,Specification,Early,1,35_2_1
35,SNA25-Centrality measurers-716932,resubmission,2,4,2,1,2,Specification,Early,2,35_2_2
35,SNA25-Centrality measurers-716932,resubmission,3,4,3,1,2,Instruct,Early,3,35_2_3
35,SNA25-Centrality measurers-716932,resubmission,4,4,4,1,2,Positive emotion,Early,4,35_2_4
35,SNA25-Centrality measurers-716932,resubmission,3,4,3,2,2,Specification,Early,3,35_2_3
35,SNA25-Centrality measurers-716932,resubmission,4,4,4,2,2,Critique,Early,4,35_2_4
35,SNA25-Centrality measurers-716932,,1,5,1,1,2,Specification,Early,1,35_2_1
35,SNA25-Centrality measurers-716932,resubmission,2,5,2,1,2,Reasoning,Early,2,35_2_2
35,SNA25-Centrality measurers-716932,resubmission,3,5,3,1,2,Refine,Early,3,35_2_3
35,SNA25-Centrality measurers-716932,,1,6,1,1,2,Specification,Early,1,35_2_1
35,SNA25-Centrality measurers-716932,resubmission,2,6,2,1,2,Instruct,Early,2,35_2_2
35,SNA25-Centrality measurers-716932,,1,7,1,1,2,Instruct,Early,1,35_2_1
35,SNA25-Centrality measurers-716932,,1,8,1,1,2,Instruct,Early,1,35_2_1
35,SNA25-Centrality measurers-716932,,1,9,1,1,2,Instruct,Early,1,35_2_1
35,SNA25-Centrality measurers-716932,,1,10,1,1,2,Reasoning,Early,1,35_2_1
35,SNA25-Centrality measurers-716932,,1,11,1,1,2,Reasoning,Early,1,35_2_1
35,SNA25-TNA Assignment (PDF)-728072,,1,1,1,1,3,Instruct,Late,1,35_3_1
35,SNA25-TNA Assignment (PDF)-728072,,2,1,2,1,3,Refine,Late,2,35_3_2
35,SNA25-TNA Assignment (PDF)-728072,,1,1,1,2,3,Context,Late,1,35_3_1
35,SNA25-TNA Assignment (PDF)-728072,,1,1,1,3,3,Specification,Late,1,35_3_1
35,SNA25-TNA Assignment (PDF)-728072,,1,2,1,1,3,Specification,Late,1,35_3_1
35,SNA25-TNA Assignment (PDF)-728072,,2,2,2,1,3,Refine,Late,2,35_3_2
35,SNA25-TNA Assignment (PDF)-728072,,1,2,1,2,3,Refine,Late,1,35_3_1
35,SNA25-TNA Assignment (PDF)-728072,,1,3,1,1,3,Refine,Late,1,35_3_1
35,SNA25-TNA Assignment (PDF)-728072,,2,3,2,1,3,Instruct,Late,2,35_3_2
35,SNA25-TNA Assignment (PDF)-728072,,1,3,1,2,3,Specification,Late,1,35_3_1
35,SNA25-TNA Assignment (PDF)-728072,,2,3,2,2,3,Specification,Late,2,35_3_2
35,SNA25-TNA Assignment (PDF)-728072,,1,4,1,1,3,Specification,Late,1,35_3_1
35,SNA25-TNA Assignment (PDF)-728072,,2,4,2,1,3,Reasoning,Late,2,35_3_2
35,SNA25-TNA Assignment (PDF)-728072,,2,4,2,2,3,Reasoning,Late,2,35_3_2
35,SNA25-TNA Assignment (PDF)-728072,,1,5,1,1,3,Specification,Late,1,35_3_1
35,SNA25-TNA Assignment (PDF)-728072,,2,5,2,1,3,Instruct,Late,2,35_3_2
35,SNA25-TNA Assignment (PDF)-728072,,1,5,1,2,3,Context,Late,1,35_3_1
35,SNA25-TNA Assignment (PDF)-728072,,1,6,1,1,3,Context,Late,1,35_3_1
35,SNA25-TNA Assignment (PDF)-728072,,1,7,1,1,3,Refine,Late,1,35_3_1
35,SNA25-TNA Assignment (PDF)-728072,,1,8,1,1,3,Instruct,Late,1,35_3_1
35,SNA25-Final project (Grades=30) Only PDF-716961,,1,1,1,1,4,Instruct,Late,1,35_4_1
35,SNA25-Final project (Grades=30) Only PDF-716961,,1,1,1,2,4,Context,Late,1,35_4_1
35,SNA25-Final project (Grades=30) Only PDF-716961,,1,1,1,3,4,Specification,Late,1,35_4_1
35,SNA25-Final project (Grades=30) Only PDF-716961,,1,2,1,1,4,Context,Late,1,35_4_1
35,SNA25-Final project (Grades=30) Only PDF-716961,,1,3,1,1,4,Context,Late,1,35_4_1
35,SNA25-Final project (Grades=30) Only PDF-716961,,1,3,1,2,4,Reasoning,Late,1,35_4_1
35,SNA25-Final project (Grades=30) Only PDF-716961,,1,4,1,1,4,Context,Late,1,35_4_1
35,SNA25-Final project (Grades=30) Only PDF-716961,,1,5,1,1,4,Specification,Late,1,35_4_1
36,SNA25-Plot and generate networks with AI-716920,,1,1,1,1,1,Instruct,Early,1,36_1_1
36,SNA25-Plot and generate networks with AI-716920,,1,1,1,2,1,Specification,Early,1,36_1_1
36,SNA25-Plot and generate networks with AI-716920,,1,2,1,1,1,Specification,Early,1,36_1_1
36,SNA25-Plot and generate networks with AI-716920,,1,3,1,1,1,Specification,Early,1,36_1_1
36,SNA25-Plot and generate networks with AI-716920,,1,4,1,1,1,Instruct,Early,1,36_1_1
36,SNA25-Plot and generate networks with AI-716920,,1,4,1,2,1,Specification,Early,1,36_1_1
36,SNA25-Centrality measurers-716932,,1,1,1,1,2,Instruct,Early,1,36_2_1
36,SNA25-Centrality measurers-716932,,2,1,2,1,2,Instruct,Early,2,36_2_2
36,SNA25-Centrality measurers-716932,,3,1,3,1,2,Critique,Early,3,36_2_3
36,SNA25-Centrality measurers-716932,,1,1,1,2,2,Context,Early,1,36_2_1
36,SNA25-Centrality measurers-716932,,1,1,1,3,2,Specification,Early,1,36_2_1
36,SNA25-Centrality measurers-716932,,1,2,1,1,2,Specification,Early,1,36_2_1
36,SNA25-Centrality measurers-716932,,2,2,2,1,2,Instruct,Early,2,36_2_2
36,SNA25-Centrality measurers-716932,,3,2,3,1,2,Instruct,Early,3,36_2_3
36,SNA25-Centrality measurers-716932,,3,2,3,2,2,Context,Early,3,36_2_3
36,SNA25-Centrality measurers-716932,,1,3,1,1,2,Instruct,Early,1,36_2_1
36,SNA25-TNA Assignment (PDF)-728072,Same as assignment instruction,1,1,1,1,3,Instruct,Late,1,36_3_1
36,SNA25-TNA Assignment (PDF)-728072,Same as assignment instruction,1,1,1,2,3,Specification,Late,1,36_3_1
36,SNA25-TNA Assignment (PDF)-728072,Same as assignment instruction,1,2,1,1,3,Specification,Late,1,36_3_1
36,SNA25-TNA Assignment (PDF)-728072,,1,3,1,1,3,Specification,Late,1,36_3_1
36,SNA25-TNA Assignment (PDF)-728072,,1,4,1,1,3,Specification,Late,1,36_3_1
36,SNA25-TNA Assignment (PDF)-728072,,1,5,1,1,3,Refine,Late,1,36_3_1
36,SNA25-TNA Assignment (PDF)-728072,Same as assignment instruction,1,6,1,1,3,Context,Late,1,36_3_1
36,SNA25-TNA Assignment (PDF)-728072,Same as assignment instruction,1,7,1,1,3,Instruct,Late,1,36_3_1
36,SNA25-Final project (Grades=30) Only PDF-716961,,1,1,1,1,4,Instruct,Late,1,36_4_1
36,SNA25-Final project (Grades=30) Only PDF-716961,,1,1,1,2,4,Context,Late,1,36_4_1
36,SNA25-Final project (Grades=30) Only PDF-716961,,1,2,1,1,4,Specification,Late,1,36_4_1
36,SNA25-Final project (Grades=30) Only PDF-716961,,1,3,1,1,4,Specification,Late,1,36_4_1
36,SNA25-Final project (Grades=30) Only PDF-716961,,1,4,1,1,4,Specification,Late,1,36_4_1
36,SNA25-Final project (Grades=30) Only PDF-716961,,1,5,1,1,4,Specification,Late,1,36_4_1
36,SNA25-Final project (Grades=30) Only PDF-716961,,1,6,1,1,4,Specification,Late,1,36_4_1
36,SNA25-Final project (Grades=30) Only PDF-716961,,1,7,1,1,4,Specification,Late,1,36_4_1
37,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,1,1,1,1,Positive emotion,Early,1,37_1_1
37,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,2,1,1,1,Context,Early,1,37_1_1
37,SNA25-Plot and generate networks with AI-716920,typed from the screenshot,1,3,1,1,1,Instruct,Early,1,37_1_1
37,SNA25-TNA Assignment (PDF)-728072,,1,1,1,1,3,Context,Late,1,37_3_1
37,SNA25-TNA Assignment (PDF)-728072,,1,2,1,1,3,Context,Late,1,37_3_1
37,SNA25-TNA Assignment (PDF)-728072,,1,3,1,1,3,Instruct,Late,1,37_3_1
37,SNA25-TNA Assignment (PDF)-728072,,1,4,1,1,3,Instruct,Late,1,37_3_1
37,SNA25-TNA Assignment (PDF)-728072,,1,4,1,2,3,Specification,Late,1,37_3_1
37,SNA25-TNA Assignment (PDF)-728072,,1,5,1,1,3,Specification,Late,1,37_3_1
37,SNA25-TNA Assignment (PDF)-728072,,1,6,1,1,3,Specification,Late,1,37_3_1
37,SNA25-TNA Assignment (PDF)-728072,,1,7,1,1,3,Specification,Late,1,37_3_1
37,SNA25-TNA Assignment (PDF)-728072,,1,8,1,1,3,Specification,Late,1,37_3_1
37,SNA25-TNA Assignment (PDF)-728072,,1,9,1,1,3,Instruct,Late,1,37_3_1
37,SNA25-TNA Assignment (PDF)-728072,,1,9,1,2,3,Specification,Late,1,37_3_1
37,SNA25-Final project (Grades=30) Only PDF-716961,,1,1,1,1,4,Instruct,Late,1,37_4_1
37,SNA25-Final project (Grades=30) Only PDF-716961,,1,1,1,2,4,Context,Late,1,37_4_1
37,SNA25-Final project (Grades=30) Only PDF-716961,,1,2,1,1,4,Specification,Late,1,37_4_1
37,SNA25-Final project (Grades=30) Only PDF-716961,,1,3,1,1,4,Context,Late,1,37_4_1
37,SNA25-Final project (Grades=30) Only PDF-716961,,1,3,1,2,4,Instruct,Late,1,37_4_1
37,SNA25-Final project (Grades=30) Only PDF-716961,,1,4,1,1,4,Instruct,Late,1,37_4_1
37,SNA25-Final project (Grades=30) Only PDF-716961,,1,4,1,2,4,Context,Late,1,37_4_1
37,SNA25-Final project (Grades=30) Only PDF-716961,,1,5,1,1,4,Specification,Late,1,37_4_1
37,SNA25-Final project (Grades=30) Only PDF-716961,,1,5,1,2,4,Reasoning,Late,1,37_4_1
37,SNA25-Final project (Grades=30) Only PDF-716961,,1,6,1,1,4,Instruct,Late,1,37_4_1
37,SNA25-Final project (Grades=30) Only PDF-716961,,1,6,1,2,4,Specification,Late,1,37_4_1
37,SNA25-Final project (Grades=30) Only PDF-716961,,1,7,1,1,4,Specification,Late,1,37_4_1
38,SNA25-Plot and generate networks with AI-716920,,1,1,1,1,1,Instruct,Early,1,38_1_1
38,SNA25-Plot and generate networks with AI-716920,,2,1,2,1,1,Agreement,Early,2,38_1_2
38,SNA25-Plot and generate networks with AI-716920,,1,1,1,2,1,Context,Early,1,38_1_1
38,SNA25-Plot and generate networks with AI-716920,,2,1,2,2,1,Instruct,Early,2,38_1_2
38,SNA25-Plot and generate networks with AI-716920,,1,2,1,1,1,Specification,Early,1,38_1_1
38,SNA25-Plot and generate networks with AI-716920,,2,2,2,1,1,Instruct,Early,2,38_1_2
38,SNA25-Plot and generate networks with AI-716920,,2,2,2,2,1,Reasoning,Early,2,38_1_2
38,SNA25-Plot and generate networks with AI-716920,,1,3,1,1,1,Instruct,Early,1,38_1_1
38,SNA25-Plot and generate networks with AI-716920,,2,3,2,1,1,Instruct,Early,2,38_1_2
38,SNA25-Plot and generate networks with AI-716920,,1,4,1,1,1,Specification,Early,1,38_1_1
38,SNA25-Plot and generate networks with AI-716920,,1,5,1,1,1,Context,Early,1,38_1_1
38,SNA25-Plot and generate networks with AI-716920,,1,6,1,1,1,Specification,Early,1,38_1_1
38,SNA25-Centrality measurers-716932,,1,1,1,1,2,Instruct,Early,1,38_2_1
38,SNA25-Centrality measurers-716932,,2,1,2,1,2,Agreement,Early,2,38_2_2
38,SNA25-Centrality measurers-716932,,3,1,2,1,2,Refine,Early,3,38_2_3
38,SNA25-Centrality measurers-716932,,4,1,3,1,2,Refine,Early,4,38_2_4
38,SNA25-Centrality measurers-716932,,5,1,3,1,2,Critique,Early,5,38_2_5
38,SNA25-Centrality measurers-716932,,6,1,3,1,2,Critique,Early,6,38_2_6
38,SNA25-Centrality measurers-716932,,7,1,3,1,2,Critique,Early,7,38_2_7
38,SNA25-Centrality measurers-716932,,1,1,1,2,2,Context,Early,1,38_2_1
38,SNA25-Centrality measurers-716932,,2,1,2,2,2,Positive emotion,Early,2,38_2_2
38,SNA25-Centrality measurers-716932,,4,1,3,2,2,Specification,Early,4,38_2_4
38,SNA25-Centrality measurers-716932,,2,1,2,3,2,Positive emotion,Early,2,38_2_2
38,SNA25-Centrality measurers-716932,,1,2,1,1,2,Instruct,Early,1,38_2_1
38,SNA25-Centrality measurers-716932,,3,2,2,1,2,Specification,Early,3,38_2_3
38,SNA25-Centrality measurers-716932,,1,3,1,1,2,Instruct,Early,1,38_2_1
38,SNA25-Centrality measurers-716932,,3,3,2,1,2,Specification,Early,3,38_2_3
38,SNA25-Centrality measurers-716932,,1,3,1,2,2,Specification,Early,1,38_2_1
38,SNA25-Centrality measurers-716932,,1,4,1,1,2,Instruct,Early,1,38_2_1
38,SNA25-Centrality measurers-716932,,3,4,2,1,2,Specification,Early,3,38_2_3
